TARGET_B,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome,GiftCntAll_M,GiftCntCardAll_M,GiftAvgCard36_M,PromCntCard12_M,DemAge_M,DemMedHomeValue_M,DemPctVeterans_M,DemMedIncome_M,StatusCat96NK_A,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_m,DemHomeOwner_H,DemGender_F,DemGender_U,_ROLE_
1,20,0.6931471806,1.7917594692,0,1.3862943611,20,20,12.83,13.97297875,25,4.7095302013,9,27,4.0943445622,4,4,3.2188758249,A,0,12,49,F,H,4.3944491547,0,28,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.3862943611,1.7917594692,2,1.0986122887,10,14,12,11,18,3.5553480615,13,31,3.4339872045,6,15,2.5649493575,A,0,16,50,F,H,4.3307333403,100,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.9459101491,2,1.6094379124,25,25,15,25,16,4.3820266347,12,31,4.0073331852,4,13,3.0445224377,A,0,30,67,F,H,3.6635616461,100,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,1.0986122887,0,0.6931471806,15,15,12.33,13.97297875,26,4.1743872699,9,23,3.6888794541,4,4,2.6390573296,A,0,39,49,F,H,4.0073331852,300,28,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,15,12.5,12.5,10,26,3.5553480615,9,25,3.1354942159,4,11,2.302585093,A,0,36,41,F,U,4.0775374439,800,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,30,1.3862943611,1.6094379124,2,1.0986122887,20,18.67,19.6,23,20,3.7841896339,13,35,3.7376696183,6,17,2.8332133441,A,0,49,64,F,U,3.8918202981,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.6094379124,0,1.0986122887,20,20,16.8,13.97297875,24,4.4773368145,11,29,4.0073331852,6,6,3.0910424534,A,0,25,50,F,H,4.6634390941,300,13,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.6094379124,3.2188758249,2,2.1972245773,7,6,4.56,7,21,4.8202815656,13,34,4.5325994932,6,16,3.6375861597,A,1,11,59.427012844,F,H,4.8040210447,700,36,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,1.3862943611,1,0.6931471806,25,25,20.5,25,24,4.2046926194,11,31,3.8712010109,6,15,2.8903717579,A,0,40,59.427012844,F,U,3.9889840466,700,31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,20,1.0986122887,1.6094379124,0,1.0986122887,20,20,12.2,13.97297875,18,4.2195077052,13,33,3.8501476017,6,6,2.8903717579,A,0,41,64,F,U,3.6375861597,300,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.0986122887,2,1.3862943611,50,42.5,36.67,42.5,24,3.6888794541,8,23,3.295836866,5,14,2.5649493575,A,0,26,79,F,H,4.5108595065,400,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,40,1.0986122887,2.6390573296,1,2.3978952728,30,25,12.29,20,16,4.836281907,12,31,4.3174881135,5,15,3.4657359028,A,1,38,59.427012844,F,U,4.4188406078,200,35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,15,1.0986122887,1.7917594692,1,1.6094379124,15,12.5,8.5,10,18,4.4886363697,13,30,3.9120230054,4,11,2.8903717579,A,1,32,77,F,H,3.5553480615,500,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,2.302585093,2.7725887222,6,2.1972245773,6,6.44,5.94,6.33,22,3.9702919136,12,32,3.8066624898,6,17,2.9444389792,A,1,40,44,F,H,4.189654742,800,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,13,1.7917594692,2.0794415417,3,1.6094379124,14,12.4,9.88,11.33,18,4.3040650932,14,31,3.7612001157,6,14,2.8332133441,A,1,20,59.427012844,F,U,3.9512437186,500,31.777502691,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,Train
1,12,1.6094379124,2.0794415417,2,1.6094379124,14,12.25,8.63,13.5,16,4.3820266347,14,33,3.9512437186,6,14,2.9444389792,A,0,22,57,F,U,4.8903491282,300,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,1.6094379124,3,1.3862943611,10,8.67,8.4,8.67,17,3.36729583,13,26,3.2188758249,6,12,2.302585093,A,1,30,65,F,H,3.0910424534,300,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.9459101491,2.4849066498,2,1.9459101491,9,8,6.33,7,15,4.1743872699,9,29,3.8712010109,3,12,2.8903717579,A,0,35,73,F,H,4.605170186,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,16,1.9459101491,2.6390573296,2,1.7917594692,17,14.83,10.07,14,16,4.3944491547,15,37,4.0943445622,6,17,3.1780538303,A,1,40,64,F,U,3.6375861597,100,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.0986122887,1,1.0986122887,15,13.5,12.33,12,18,3.7841896339,16,31,3.5553480615,6,12,2.4849066498,A,0,35,74,F,H,4.3820266347,200,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,2.0794415417,0,1.7917594692,25,25,18.13,13.97297875,18,4.836281907,16,35,4.276666119,6,6,3.4339872045,A,0,40,74,F,H,4.5108595065,600,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.3862943611,1.6094379124,2,1.6094379124,15,12.33,9,13.5,16,4.1743872699,14,27,3.6635616461,6,11,2.6390573296,A,0,14,53,F,H,4.9487598904,900,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.0986122887,2.1972245773,1,1.6094379124,15,13,8.67,15,23,4.3820266347,13,33,4.127134385,6,15,3.1354942159,A,0,36,57,F,H,3.8501476017,300,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,0.6931471806,0,0,15,15,11.5,13.97297875,26,3.6375861597,9,27,3.258096538,4,4,2.302585093,A,0,39,59.427012844,F,U,3.8918202981,0,31,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,16,1.3862943611,1.0986122887,2,1.0986122887,15,9.67,9.67,10,17,3.4011973817,11,25,3.0910424534,5,11,2.1972245773,A,0,40,53,F,H,4.2195077052,200,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,25,1.3862943611,1.0986122887,1,0.6931471806,10,11.67,11.67,5,18,3.3322045102,13,26,3.1780538303,6,12,2.302585093,A,0,39,45,F,U,3.9889840466,800,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,15,2.0794415417,2.7080502011,5,2.5649493575,7,7.71,6.47,8,16,4.8040210447,13,34,4.127134385,6,16,3.3322045102,A,1,35,59.427012844,F,H,4.3307333403,100,32,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
1,20,0.6931471806,0.6931471806,0,0,20,20,15,13.97297875,19,3.4011973817,10,23,3.0445224377,4,4,2.0794415417,A,0,49,53,F,H,3.9889840466,500,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,25,1.3862943611,1.3862943611,1,0.6931471806,25,13,11,7,18,3.4657359028,13,26,3.1780538303,6,11,2.1972245773,A,0,43,55,F,U,4.3694478525,200,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.6094379124,1.3862943611,3,1.3862943611,10,8.25,8.25,7.67,18,3.4965075615,12,29,3.295836866,6,13,2.3978952728,A,1,24,47,F,H,3.5263605246,900,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,20,17.5,17.5,15,19,3.295836866,11,24,2.9957322736,5,12,2.302585093,A,0,43,59.427012844,F,U,3.7135720667,800,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,0.6931471806,2.7725887222,0,2.302585093,25,30,11.38,13.97297875,18,4.8441870865,13,35,4.3307333403,6,6,3.4965075615,A,1,40,46,F,H,4.5108595065,0,34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,2.1972245773,0,1.7917594692,15,15,10.44,13.97297875,26,4.6539603502,10,29,4.127134385,4,4,3.2188758249,A,1,49,44,F,H,4.3820266347,300,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.6094379124,1.6094379124,3,1.6094379124,10,10.5,9.4,10.67,19,3.6888794541,7,23,3.2188758249,4,12,2.3978952728,A,0,24,50,F,H,4.5432947823,500,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.3862943611,2,1.3862943611,25,22.5,15.25,22.5,17,3.8066624898,13,29,3.5263605246,6,13,2.5649493575,A,0,49,59.427012844,F,U,4.7164807071,445.43469218,31.777502691,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,Train
1,10,1.0986122887,2.0794415417,1,1.7917594692,25,17.5,7.88,25,23,4.521788577,13,32,3.8918202981,6,14,3.0910424534,A,0,35,39,F,H,4.6913478822,400,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,13,1.7917594692,1.9459101491,4,1.6094379124,8,7,6.43,7.25,17,3.36729583,13,25,3.2188758249,6,12,2.302585093,A,1,30,59.427012844,F,U,4.7164807071,445.43469218,31.777502691,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,Train
1,10,2.0794415417,2.3978952728,3,1.7917594692,6,6.43,5.91,6.33,16,3.8066624898,12,34,3.6635616461,6,17,2.8332133441,A,1,11,53,F,U,4.7957905456,600,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,8,1.9459101491,1.9459101491,3,1.3862943611,10,7.67,7.29,8.67,16,3.36729583,16,29,3.295836866,6,12,2.302585093,A,1,24,46,F,H,4.8202815656,500,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.6094379124,1.7917594692,2,1.6094379124,3,7.25,5.83,8.5,9,3.7135720667,17,29,3.36729583,7,12,2.3978952728,A,1,27,24,F,U,4.4659081187,900,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,15,1.0986122887,1.3862943611,1,1.0986122887,15,12,8,15,16,3.9702919136,13,32,3.5835189385,6,14,2.6390573296,A,0,18,33,F,U,4.4886363697,900,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.0986122887,0,0.6931471806,15,13.5,12.33,13.97297875,26,3.6888794541,9,29,3.4339872045,4,4,2.5649493575,A,0,15,59.427012844,F,U,4.4773368145,100,18,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,16,13,13,16,21,3.4339872045,10,23,3.0910424534,4,9,2.0794415417,A,0,11,26,F,H,4.6913478822,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,11,1.9459101491,1.7917594692,2,1.0986122887,12,11,11,10,18,3.4965075615,15,33,3.4339872045,6,14,2.4849066498,A,1,17,45,F,H,4.127134385,900,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,16,0.6931471806,2.7080502011,0,1.6094379124,10,15,10.13,13.97297875,18,4.8202815656,12,32,4.276666119,5,5,3.4011973817,A,0,25,60,F,H,4.4659081187,800,45,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.6094379124,1.7917594692,2,1.3862943611,20,16.25,13.5,17.5,18,4.0430512678,13,34,3.8286413965,6,16,2.9444389792,A,0,10,59,F,H,4.4773368145,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,2.4849066498,1,2.1972245773,16,16,9.58,16,24,4.8040210447,9,20,3.9702919136,4,9,3.1354942159,A,1,12,73,F,H,4.4773368145,400,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.6094379124,1.7917594692,3,1.6094379124,6,10.75,9,11,17,3.6888794541,13,30,3.4965075615,6,15,2.6390573296,A,1,15,65,F,H,5.1416635565,700,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,28,1.3862943611,1.0986122887,2,1.0986122887,25,20.33,20.33,23,21,3.4657359028,13,29,3.3322045102,6,13,2.3978952728,A,0,11,75,F,H,4.4067192473,100,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,2.302585093,0,1.7917594692,21,18,13.1,13.97297875,26,4.6539603502,10,29,4.0943445622,5,5,3.2188758249,A,1,12,59,F,H,4.5325994932,0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,1.3862943611,2,1.0986122887,15,13.33,12.5,12.5,18,3.6375861597,12,32,3.4657359028,6,15,2.5649493575,A,0,17,75,F,H,4.4659081187,100,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.9459101491,1,1.6094379124,20,17,9.71,20,21,4.2046926194,13,31,3.9318256327,6,14,2.9957322736,A,1,49,54,F,H,3.8918202981,700,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.7917594692,2.0794415417,2,1.6094379124,10,7.8,7.38,8,17,3.7612001157,13,34,3.6109179126,6,16,2.7725887222,A,1,49,48,F,H,4.2195077052,100,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,2.0794415417,2,1.7917594692,19,18,12.88,18,17,4.0253516907,8,19,3.5263605246,5,14,2.8903717579,A,1,41,59.427012844,F,U,3.9702919136,800,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,15,1.0986122887,3.0910424534,2,2.7080502011,15,14,10.82,14,24,4.8598124044,11,31,4.3307333403,6,15,3.4657359028,A,1,34,41,F,H,4.3694478525,400,41,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.9459101491,2.7080502011,2,1.7917594692,10,6,4.87,5,15,4.8040210447,12,31,4.1588830834,5,14,3.3322045102,A,1,0,62,F,U,5.2983173665,800,31.777502691,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.8903717579,1,2.1972245773,10,10,9.61,10,18,4.7184988713,12,33,4.262679877,5,15,3.4011973817,A,1,43,59.427012844,F,U,3.7612001157,0,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,2.0794415417,2.302585093,4,1.6094379124,25,13.43,17.5,14.5,6,3.4339872045,28,44,4.0073331852,11,19,3.0445224377,A,1,40,47,F,H,4.0604430105,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.3862943611,0,0.6931471806,15,13,9,13.97297875,20,3.6888794541,11,29,3.36729583,5,5,2.4849066498,A,0,18,59.427012844,F,U,4.3307333403,300,30,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,15,1.3862943611,2.9957322736,1,2.302585093,11,9.67,7.35,7,16,4.7957905456,14,34,4.3307333403,5,14,3.4011973817,A,1,17,76,F,H,4.1743872699,600,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.0986122887,0.6931471806,2,1.0986122887,30,20,20,20,16,3.295836866,13,27,3.1354942159,6,13,2.3978952728,A,0,47,59.427012844,F,U,3.9120230054,300,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,10,1.3862943611,2.0794415417,3,1.7917594692,15,14,12.63,14,22,4.2195077052,12,34,3.9120230054,6,17,3.0445224377,A,0,40,46,F,H,4.7874917428,500,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,5,0.6931471806,1.7917594692,0,1.6094379124,20,20,9.17,13.97297875,26,4.7535901911,9,28,4.0073331852,4,4,3.1354942159,A,1,51,59.427012844,F,U,3.7841896339,200,28,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.5649493575,1,2.0794415417,15,15,9,15,18,4.7095302013,14,36,4.2904594411,6,17,3.36729583,A,1,49,59.427012844,F,U,4.0253516907,700,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,11,1.7917594692,2.7080502011,4,2.302585093,11,8.2,8.07,7.75,23,4.3820266347,11,31,4.0604430105,5,15,3.0910424534,A,1,25,63,F,U,4.1743872699,700,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,2.0794415417,2.7080502011,4,2.0794415417,6,6.71,6.33,6.75,22,4.3040650932,11,31,3.9318256327,5,15,3.0445224377,A,1,49,34,F,H,4.5951198501,300,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,33,0.6931471806,1.9459101491,1,1.6094379124,10,25,13.86,25,18,4.6539603502,13,31,4.0604430105,6,14,3.1780538303,A,0,27,47,F,U,4.2195077052,700,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.4849066498,0,0.6931471806,15,18.33,13.67,13.97297875,16,4.2904594411,27,48,4.3174881135,11,11,3.36729583,A,0,40,53,F,H,4.3040650932,200,35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,1.7917594692,0,1.0986122887,15,15.67,10.67,13.97297875,18,4.1743872699,15,26,3.7376696183,6,6,2.6390573296,A,0,41,63,F,H,3.0445224377,600,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,2.3978952728,0,2.0794415417,26,26,17.82,13.97297875,26,4.8121843554,11,29,4.2195077052,5,5,3.295836866,A,1,13,17,F,U,5.8406416574,300,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.0794415417,0,1.3862943611,10,10,8,13.97297875,15,4.4773368145,12,25,3.9120230054,5,5,2.8903717579,A,0,18,51,F,H,4.0253516907,800,29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.0986122887,1,0.6931471806,25,16,19,15,18,3.4657359028,13,30,3.3322045102,6,14,2.4849066498,A,0,24,59.427012844,F,U,5.3706380281,200,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,21,1.0986122887,2.1972245773,0,1.6094379124,15,12.5,7.33,13.97297875,25,4.3944491547,6,20,3.8286413965,2,2,2.7080502011,A,1,14,49,F,H,5.3706380281,900,46,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,0.6931471806,1.0986122887,0,1.0986122887,15,15,11.67,13.97297875,18,4.0430512678,12,27,3.6375861597,4,4,2.5649493575,A,0,18,45,F,H,4.3820266347,300,29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,7,1.7917594692,1.7917594692,3,1.3862943611,6,5.4,5.17,5,19,3.36729583,13,26,3.1780538303,6,12,2.302585093,A,1,31,59.427012844,F,U,4.3040650932,500,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,1.3862943611,0,0.6931471806,15,12.5,12.5,13.97297875,15,3.9512437186,11,27,3.5835189385,5,5,2.7080502011,A,0,15,59.427012844,F,H,5.0998664278,900,23,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,1.0986122887,1,1.3862943611,20,20,15,20,24,3.7135720667,10,23,3.1780538303,5,11,2.302585093,A,0,17,59.427012844,F,U,4.0943445622,400,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,0.6931471806,2,1.0986122887,17,13.5,13.5,13.5,17,3.3322045102,12,24,3.1354942159,4,10,2.1972245773,A,0,18,58,F,H,4.3820266347,800,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,0.6931471806,1.0986122887,0,1.0986122887,16,16,10.33,13.97297875,15,3.9702919136,7,18,3.2188758249,3,3,2.1972245773,A,0,0,59.427012844,F,U,4.0253516907,800,31.777502691,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,Train
0,,0.6931471806,3.3322045102,1,2.7080502011,25,25,10.36,25,17,4.8283137373,14,35,4.4067192473,6,17,3.4657359028,A,1,47,59.427012844,F,U,3.9318256327,100,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,11,1.0986122887,2.7725887222,2,1.9459101491,12,11,5.81,11,17,4.4543472963,13,33,4.1431347264,6,15,3.1780538303,A,1,48,69,F,U,4.262679877,800,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,25,1.7917594692,1.7917594692,1,1.0986122887,25,14.8,14,15,17,3.6635616461,13,34,3.6375861597,6,17,2.8332133441,A,1,12,83,F,H,4.0073331852,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,38,1.3862943611,2.0794415417,1,1.6094379124,26,23.67,17.38,25,18,4.2046926194,16,35,4.0073331852,6,17,3.0910424534,A,0,22,77,F,U,4.521788577,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,10,1.3862943611,1.9459101491,2,1.3862943611,6,7.67,7.29,7.5,15,3.6888794541,12,32,3.5263605246,6,16,2.7080502011,A,1,0,59.427012844,F,U,4.1108738642,800,31.777502691,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,Train
1,17,1.0986122887,2.4849066498,1,1.9459101491,12,11,7.25,10,18,4.6151205168,13,33,4.1108738642,6,15,3.2188758249,A,0,0,47,F,H,4.1108738642,800,31.777502691,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Train
0,,1.6094379124,1.3862943611,3,1.3862943611,10,7,7,7.33,16,3.36729583,14,27,3.1780538303,6,12,2.302585093,A,1,43,59.427012844,F,U,4.0775374439,500,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,0,2.3978952728,0,2.0794415417,20,0,21.82,13.97297875,18,4.7957905456,14,14,4.3307333403,6,6,3.4339872045,A,1,51,52,F,U,3.7135720667,200,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,10,1.3862943611,1.3862943611,2,1.3862943611,10,8.67,7.25,10.5,19,3.7135720667,13,29,3.4011973817,6,13,2.4849066498,A,0,51,57,F,H,3.7612001157,100,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,1.3862943611,2,1.6094379124,15,12,9,12,23,4.0253516907,11,29,3.6375861597,5,12,2.6390573296,A,0,39,59.427012844,F,U,4.189654742,0,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,3.4657359028,2,2.9957322736,10,7.33,5.59,6,26,4.8441870865,9,30,4.2904594411,4,14,3.4657359028,A,1,41,59.427012844,F,U,3.6109179126,0,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,15,0.6931471806,0.6931471806,0,0.6931471806,15,15,12.5,13.97297875,19,3.6375861597,10,25,3.2188758249,4,4,2.302585093,A,0,27,72,F,H,3.9120230054,500,37,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,1,0.6931471806,2.6390573296,0,1.9459101491,50,50,20.43,13.97297875,18,4.7095302013,13,33,4.3040650932,6,6,3.4339872045,A,1,37,86,F,U,4.127134385,900,76,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.0986122887,0.6931471806,0,0,15,12.5,12.5,13.97297875,18,3.4657359028,13,26,3.295836866,5,5,2.1972245773,A,0,34,73,F,H,4.1431347264,600,39,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,12,1.3862943611,2.5649493575,1,2.0794415417,13,11.67,7.15,13,21,4.8520302639,12,28,4.127134385,6,13,3.295836866,A,1,47,47,F,U,4.0430512678,300,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
1,30,1.0986122887,1.0986122887,0,0,15,12.5,10,13.97297875,26,3.6635616461,10,29,3.4011973817,4,4,2.4849066498,A,0,39,33,F,U,4.3040650932,800,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
0,,1.3862943611,1.6094379124,2,1.3862943611,25,18.33,14,22.5,18,3.7135720667,13,34,3.5835189385,6,16,2.7080502011,A,0,25,75,F,H,4.0253516907,300,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,15,15,15,15,19,3.36729583,10,23,3.0445224377,4,10,2.1972245773,A,0,39,35,F,H,4.2904594411,500,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,15,1.6094379124,1.7917594692,3,1.6094379124,15,13,10.33,13.33,21,4.1743872699,12,28,3.7841896339,6,14,2.8332133441,A,0,28,64,F,H,4.127134385,900,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,17,1.0986122887,0.6931471806,2,1.0986122887,15,10,10,10,24,3.36729583,9,21,2.9957322736,4,9,2.0794415417,A,0,28,83,F,H,4.2195077052,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,25,1.3862943611,1.3862943611,1,0.6931471806,15,13.33,12.5,15,21,3.4657359028,13,28,3.4657359028,6,14,2.4849066498,A,0,41,59.427012844,F,U,4.262679877,700,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Train
1,5,1.7917594692,2.7080502011,1,2.0794415417,5,6.6,6.67,5,18,4.8121843554,13,32,3.9889840466,6,15,3.1780538303,A,0,50,69,F,H,3.6888794541,500,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,0,0,15,12.5,12.5,13.97297875,18,3.4657359028,10,23,3.0910424534,4,4,2.0794415417,A,0,24,51,F,H,4.5643481915,500,47,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,2.8332133441,1,2.5649493575,10,8,5.35,6,19,4.8441870865,13,33,4.2341065046,6,15,3.4657359028,A,1,36,59.427012844,F,H,4.0943445622,700,49,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.3862943611,1.3862943611,3,1.6094379124,15,10.67,8.75,10.67,16,3.6888794541,11,30,3.36729583,5,13,2.5649493575,A,1,36,43,F,H,3.7376696183,800,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Train
1,10,1.0986122887,1.0986122887,2,1.0986122887,15,12.5,9.67,12.5,24,3.4965075615,9,27,3.3322045102,4,12,2.3978952728,A,0,47,59.427012844,F,H,3.8501476017,500,27,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,Train
0,,1.0986122887,0.6931471806,1,0.6931471806,15,10,10,5,18,3.36729583,10,22,2.9957322736,4,9,2.0794415417,A,0,47,43,F,U,3.7135720667,200,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Train
